id,churn,treatment,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21
987,1,0,-.5084964,-.39612526,-.11183907,-.14368366,-.38452837,2.1734667,-.23827103,-.17575859,-.14111507,.016258402,-.15464331,-.50971586,-.61359507,0,0,0,0,0
988,1,1,-.16041079,.88800132,-.22827388,-.23298854,-.40257341,-.66564608,1.6170251,2.3449867,-.12977552,.33594108,.5053311,-.35369194,-.50068414,0,0,0,0,1
989,1,0,-.39090097,.047057558,-.7104677,-.12908085,-.3716788,-1.0068408,-.21357308,-.028383089,-.39287695,.61035621,-1.6012949,1.6864773,-.31229112,0,0,0,0,0
990,0,1,-.30540019,.23536341,-.10866874,-.070322149,-1.2087721,-.51525754,-.52877724,-.19833845,2.2221165,.20517287,-.9682079,.53455067,-.34339216,0,0,0,0,0
991,0,0,-.45065439,-.070588432,-.35859638,-.2727702,-.036287099,-.48461393,-.024149917,.040530797,-.23422593,-1.0581502,.13633199,-.81467807,-.43135375,0,0,0,0,0
992,1,1,.44388154,-.81294054,-.3400813,-.24124588,-.75690055,-1.0103461,-.18552142,-.24855372,-.26667956,-.70188373,-.65024042,.006370665,-.11756208,0,0,0,0,0
993,1,1,-.050666589,-.17117849,-.020207874,-.08514636,.44474238,.036319599,-.47394073,-.4715476,-.20518178,1.7796298,-.76864296,2.1521721,-.40745583,0,0,0,0,0
994,0,1,-.18591997,.87685055,-.75034142,-.2046213,.022561925,-.1101501,-.47161353,-.50966251,-.28014907,-1.1435688,.057449002,.40757561,-.18374638,0,0,1,0,0
995,0,0,-.61243504,1.7868747,1.8172436,-.17784701,2.0106206,-.47769326,-.28967848,-.017915666,-.52467829,-.085250825,.91490942,2.2561033,-.49295864,0,0,0,0,0
996,1,0,-.46778435,-.26261666,-.18605243,-.14998491,-.43327466,-1.0100275,-.20297584,-.3315182,-.3017779,-1.4750297,.1491853,.42397019,-.2795392,1,0,0,0,0
997,0,1,-.48111084,.81658351,-.039160006,-.20102163,-.036979698,-.10731562,.72402972,-.48967215,-.21384288,.050463103,.16119048,-.15118954,-.074418671,0,0,0,0,0
998,1,1,-.56946605,1.8188694,-.3408663,.5527209,-.096090093,-.48009604,-.48999372,1.0066844,4.135695,-.060294386,-.53311229,.1947519,-.39147687,0,0,0,0,0
999,0,0,-.62975854,1.41285,-.76923877,-.21344058,-.0501628,-.57088476,1.2272364,-.49386582,-.46358675,.25664049,-.62362069,.010645142,-.17033207,0,0,0,0,1
1000,1,0,-.48406973,-.23383467,-.71649176,-.013238397,-.55259264,-.64508218,-.3303757,.011168898,1.0201575,-.56121165,-1.2976581,-.133843,-.0061974791,0,0,0,0,0
1001,0,1,-.13196062,-.57278979,-.2200329,-.32526419,-1.0377026,-.074833035,-.31384835,-.19452466,-.1669147,-.46969825,.22769181,.0016980845,-.12256183,1,0,0,0,0
1002,1,0,-.40737033,.052472819,.3117764,-.20576115,-.018695338,.40951619,-.54462552,-.10502881,-.046383396,.23100081,-1.3550444,1.936851,-.29860717,0,0,0,0,0
1003,1,1,-.044651236,.052183218,.75636727,-.32626688,1.1116021,.60406047,.023725836,-.073662169,-.30315986,2.444772,-.55805171,-.84399468,-.55721378,0,0,0,0,0
1004,0,0,7.1141777,.14853202,.092984319,-.27927306,-.34841442,-.19500934,-.59770018,-.22448504,-.11643062,-.41243514,-.17908065,.64455652,-.52120084,0,0,0,0,0
1005,1,0,-.54129523,-.032897346,-.26533866,-.24287736,.050058857,-1.2856253,-.4173249,-.024315584,-.047812205,-1.5357437,.60183126,2.8008115,-.38623431,0,0,0,0,0
1006,0,1,-.39472768,.72105151,-.62725878,-.13184205,-.45913228,-1.1134557,-.61352944,-.58067751,-.18710642,-1.6287214,-1.6761786,-1.0186543,.0029622137,0,0,0,0,0
1007,0,0,-.058565687,2.0932453,-.19985595,-.23237304,-.16703081,-.86626041,-.66071552,2.8915536,9.0188084,-.7253384,-.11543177,.8868835,-.13818878,0,0,0,0,0
1008,1,1,-.24655706,-.61615199,-.64868033,-.10279657,-.18183093,1.3637484,-.55101866,-.48979777,-.23296623,.69673681,-.069773711,.077073045,-.60787702,0,0,0,0,0
1009,0,0,.24028528,.10978411,2.7017705,-.28996447,.63207221,-.57224852,-.49726349,-.38348275,-.019219646,-.78672373,-.23178054,.13936602,-.081443846,0,0,0,0,1
1010,0,1,-.12928419,.39667726,-.3778986,-.011802572,-.24546844,-.47073439,.02003916,-.10039207,-.45564768,.18229932,-.811773,.25349614,-.57669902,0,0,0,0,0
1011,1,1,-.53384221,-.77267921,-.44477147,-.29349816,-.40902403,1.7585362,-.68653631,-.56564736,-.40600115,-.44003156,-1.3300483,-.42635617,-.35536411,0,0,0,0,0
1012,1,0,-.10335328,-1.2657706,-.19721125,-.10927831,-.51591706,1.7150462,-.46300361,-.5839498,-.10213333,-.33254009,-1.6846023,-.097869419,.12350007,0,0,0,0,0
1013,0,1,-.12629275,-.3557252,-.093618155,-.024575181,-.68279815,-.19562408,2.2317753,-.15078735,-.059401691,.12433069,-.13155247,-1.1981827,-.41709822,0,0,0,0,1
1014,0,0,-.056484491,1.7032819,-.74014747,1.6902441,-.20315172,-.53847545,.013643734,-.28624713,-.42512992,-1.5126513,-.16184618,-.53724885,-.4019874,0,0,1,0,0
1015,1,1,.39060429,-.65155351,-.44086817,-.026707126,-.44555098,-.035579894,-.2595408,-.063061625,-.3852748,-.23886271,-.56682092,.83504355,-.18920773,0,0,0,1,0
1016,1,0,-.16584711,.61795306,-.27253759,-.30080071,-.059944872,-.45020229,-.44836262,8.4613314,-.34749514,-.8526082,1.3190321,-.11676833,-.064723872,0,0,0,0,0
1017,0,1,-.39211509,2.324265,-.12436908,1.9606569,1.5734633,-.19523285,-.088946953,-.4836722,-.40234292,-1.5908284,-.41678798,.7001825,-.12395923,0,0,0,0,0
1018,1,0,.44827563,-.59597808,.076210178,-.28823876,-.45401305,1.324235,-.45767862,-.31362551,-.33773375,-.99054575,-1.1760479,.58988649,-.42999303,0,0,0,0,0
1019,1,1,-.21098244,-.77579486,-.54122216,-.09758693,-.26889867,-.087319836,-.14010914,-.25383314,-.50360632,-1.5453364,-.82550311,.006863853,.023160905,0,0,0,0,0
1020,0,0,.63386858,-1.7262729,-.14282478,-.021714998,.24233526,-.044898625,.025617288,-.27209583,-.16476895,.83470386,-.034049619,-1.4132824,-.18033223,0,0,0,0,1
1021,1,0,-.14256363,.42189464,-.072816826,-.28422031,-.91159225,-.38042253,-.07267499,-.42262021,-.14242829,-.97492617,-.9725346,-1.1787713,-.31352839,0,0,0,0,0
1022,1,1,-.076020136,-.35717079,-.63682991,-.32757631,-.012088863,-.091725178,-.64998901,-.2515516,-.43032882,-.33843967,-.14200015,-1.4165897,-.34514642,0,0,0,0,0
1023,0,0,-.1946391,.39685151,-.84503269,1.6777598,-.28730708,-.87468904,-.17762129,-.27226275,-.37642729,-.22697124,-.37939736,.33840084,2.051487,0,0,0,0,0
1024,0,1,-.3293795,.83259541,-.15575753,-.0022694378,.77529258,-.55639315,-.53029299,-.026586058,-.1550947,.33497849,.77278298,3.529392,-.099471815,0,1,0,0,0
1025,0,0,-.29961321,1.7263249,-.50423914,-.038771227,-.3142862,-.78439027,-.078395233,-.18204087,2.6148553,-.91258401,-.32164606,-.27041224,2.8461804,0,0,0,0,0
1026,0,1,-.12876366,-.44345322,-.17020929,-.078269482,-.10969233,.12116946,-.25834602,-.45114905,-.16531464,.98929906,1.0815188,1.5460382,-.32304281,0,0,0,0,0
1027,1,0,-.047273021,-2.325011,-.77200919,-.23308676,-.64106292,-1.2250898,-.1619841,-.0896575,-.23788267,-.16014306,-.5788886,-.3876712,1.5183214,0,0,0,0,0
1028,1,1,-.32646385,-.62637091,-.52835441,-.19875027,-.36247277,-1.2900952,-.2507377,-.18760499,-.46396157,-.32623616,-.037622992,.20448305,.72494513,0,0,0,0,1
1029,0,1,-.3450579,1.3526434,.0014388097,-.0073037096,.80091798,-.13011111,.0089802248,-.5135178,-.495341,.27038813,.15456882,3.0037041,-.36233109,0,0,0,0,0
1030,1,0,-.051865436,-.31247577,-.78598654,-.032557834,-.11369982,1.2002792,-.44914162,-.12643318,-.2261119,.49571547,.024707202,.64547855,-.27954635,0,0,0,0,0
1031,1,1,-.36291966,.088171355,-.25666022,-.20378822,-.35067868,-.49012613,-.12730846,-.40098324,-.36483836,-.029075392,-1.520952,-.31551316,-.38113594,0,0,0,1,0
1032,0,0,-.31836998,1.1753659,-.62581342,1.8920428,-.22222114,-.60440683,2.5142739,2.0741792,-.50019628,.30899259,-.46365085,1.428231,-.014066975,0,0,0,0,0
1033,0,1,-.51018363,-.60502005,-.097666577,-.16227886,-.45405796,1.4382889,-.086724386,-.14312987,-.073385537,.43214861,-.22732663,-.48448655,-.21024761,0,0,0,0,0
1034,0,0,-.12833922,1.3522885,-.46144766,-.33485997,1.0640348,-.83065021,-.15049937,-.017035298,-.307459,-.71247369,-1.0945287,.21070552,-.014441204,1,0,0,0,1
1035,1,1,-.10551088,-.039155181,-.42322576,-.32451537,-.25039855,-.21790805,-.49311295,-.12506801,-.50554538,-.31807578,-.97761124,.30793166,-.060730599,0,0,0,0,0
1036,1,0,.0098143118,-1.1373096,-.1562103,-.069742464,-.62738037,1.5452619,-.17631584,-.43369851,-.38194963,-.036147147,-.6546365,-.21625642,-.29012236,0,0,0,0,0
1037,0,1,-.47735325,.92441928,-.81101704,-.32831845,.49782097,-1.2256269,.020890653,1.1978747,1.0030448,-.20238988,-.16161747,-.1250965,4.0055976,0,0,0,0,0
1038,0,0,-.14579719,.20399141,.83590055,-.27792341,1.1389436,-.36664951,-.52103055,.8632943,2.8463538,.82088083,.74610597,.50123525,.0076087331,0,0,0,0,0
1039,1,1,-.088702857,-.26257035,-.83512521,-.33622831,-.46054727,-1.2913597,-.41238922,1.8959973,-.18984602,-.59347183,.086972304,-1.6211277,-.40352625,0,0,0,0,0
1040,1,0,-.086541966,-.51730722,2.5406561,-.20851785,.1339937,-.61730111,.11964754,-.48066038,-.42350259,2.8955724,-.18362357,-.24435818,-.49143112,0,0,0,0,0
1041,0,1,-.3823486,.23323037,-.19102277,.16400592,.5353446,-.099143311,.33081362,-.31625637,2.6318986,.13726038,1.1223781,1.2558125,-.52421337,0,0,0,1,0
1042,0,0,-.42337835,.35625327,-.46213597,.020525243,.30853063,-.16646309,-.38865444,-.59807694,-.20105502,-1.4763618,-.76095241,.20882438,-.52218097,0,0,0,0,0
1043,1,0,-.49991104,-.34042698,1.8035862,-.20658699,1.123173,1.9518917,-.27708036,-.17852917,-.37283632,-.90216815,-.38617489,1.8890196,-.040070221,0,0,0,0,0
1044,1,1,-.12054868,-1.1833794,4.0590315,-.31678495,.93924719,2.5698667,-.2841824,-.56962997,-.13954318,1.5610688,.49193677,1.0134853,-.49466568,0,0,0,0,0
1045,1,0,3.3992481,-.18913542,.18916531,-.3068054,-.24048752,-.38036135,-.44619304,-.48833513,-.42748132,-.47489822,-.0031708146,1.8431835,-.54417109,0,0,0,0,0
1046,1,1,-.35865426,-.60912222,-.40307555,-.15606606,-.54235995,-.17297524,-.24310541,-.16405497,2.8132,-.75801253,-1.6206094,.82079977,-.18587786,0,0,0,0,0
1047,0,1,-.31526482,1.7267951,-.59540445,1.1159983,-.49729854,-1.154513,-.14868551,8.6136398,-.27938658,-1.2413685,1.7046168,.71417344,-.58298588,0,0,0,1,0
1048,0,0,-.34859034,-.97292912,-.73792344,-.31071293,-.78127837,-.0045632636,.022109771,-.57135069,-.12204222,-1.238952,-1.7170522,-.17397708,-.54677749,0,0,0,1,0
1049,1,1,1.3322248,-.033891268,-.37873435,-.077948421,-.72466385,2.0848031,-.48088545,-.14167523,-.039398696,-.38083282,-.43214786,-1.5220405,-.397342,0,0,0,0,0
1050,0,0,-.063846171,.63123983,-.4644978,-.027325751,-.20487434,-.083272487,-.2855652,-.39790079,-.15829907,-1.6014742,-1.7611035,-.086542554,-.14781982,0,0,0,0,0
1051,0,1,-.46538693,.83219975,-.12512061,-.14756295,-.84524119,-.92886597,.085954241,-.38067606,.66737461,.0074568591,-.047753174,.010431255,-.052566636,0,0,0,0,0
1052,1,0,.18492721,-1.6869003,-.13850304,-.31718341,.0024503265,-.081158154,-.4785966,-.61489922,-.51800019,-.14952029,1.4590253,.6331147,-.14419793,0,0,0,0,0
1053,0,0,-.25382596,-1.1642624,-.20977841,-.22506101,-.24170876,2.3031051,-.37345177,-.022748969,-.32400307,-.06983164,.55297828,.52219146,-.20339307,0,0,0,0,1
1054,0,1,-.46872121,.37238163,-.36337823,-.1754358,-.32071787,-.36075166,-.30824959,-.092449471,-.36501229,-.99418974,-.22672699,-.69205475,.46105489,0,0,0,0,0
1055,1,0,-.12109712,.058190759,2.729423,-.32708097,.096449427,.17395465,-.34533989,-.41150281,-.2844725,2.0348549,-.0032637641,-1.4543682,-.47580349,0,0,0,0,0
1056,1,1,-.12647392,-1.0831121,-.471365,-.092035048,-.22828189,2.1681855,.0034966872,-.44905823,-.42248449,-.47622594,-1.0418836,-.51540112,-.29406989,0,0,0,0,0
1057,1,0,-.060859945,-1.127431,.11660324,.000036438516,-.51268494,2.001317,-.65089321,-.58486772,-.13991278,-1.2073816,-.14693788,-.4200021,-.55223739,0,0,0,0,0
1058,0,1,-.058045447,.067555718,2.6833482,-.33102438,1.6703993,-.66509688,-.44359389,2.0568495,.97721374,-.19765973,3.329083,4.2092853,-.016109155,0,0,0,0,0
1059,1,1,-.37043202,-1.6540922,-.047271315,-.17733698,-.9772383,-.1117774,-.66039145,-.27577916,-.31682289,-.028596289,-.1676413,-.73376232,-.38698635,0,0,0,0,0
1060,0,0,-.12174416,.53261256,-.79392713,-.32360101,.058001742,-.14692248,.027275564,.010489626,-.22651145,-.67838991,-.70349288,1.994339,-.37004659,0,0,0,1,0
1061,0,0,-.23612416,.83518612,-.28807005,-.10250898,-.0573222,-.10315737,-.27958822,-.59274751,-.16696349,.30393219,.17558557,.73336786,-.59219462,1,0,0,0,0
1062,0,1,-.093463421,.12821186,-.68679714,.022698419,.1649904,-1.0144744,-.34222031,-.16993777,-.037626661,-.56903923,1.1770525,1.3895116,-.51227933,0,0,0,0,0
1063,1,0,-.12555873,-.58352768,.4896071,-.089044213,.30540353,-.4104715,3.3279362,-.59754229,-.11342052,1.8072114,.54124689,1.2536076,-.18174425,0,0,0,0,0
1064,1,1,3.4574935,-2.1154258,-.17600997,-.00272144,-.3493793,.1298805,-.60323852,-.13916332,-.083688349,-1.3652411,-.59036833,-1.2941713,-.40777308,0,0,0,0,0
1065,1,1,-.13062388,-.080678716,-.085471764,-.10745205,-.43651411,.90882868,-.12280138,-.0098030334,-.0407199,-.49907544,-.96016693,.16131276,-.27628309,1,0,0,0,0
1066,0,0,-.35077462,1.2573601,-.05293116,-.16394369,-.11035603,-1.3155909,.77129823,3.3520453,-.18781246,.02182267,.78079772,.023718702,-.30780792,0,0,0,0,0
1067,1,0,-.45171776,.11146639,-.11036723,-.18345831,-.065470763,-.14379755,-.28340316,-.016783994,1.3355405,.005800317,-.78813481,1.2316003,-.27611843,0,0,0,0,0
1068,0,1,-.02727277,.30548942,-.11542719,-.30293712,-.45049664,-1.0373125,-.18698971,1.8261257,-.2772001,1.4197592,.40210596,-.71601093,-.35759714,0,0,0,0,0
1069,1,0,.3537617,-.74181193,.20806479,-.10255459,.011722261,-.19332455,-.56859154,.015050686,-.10157379,-1.0720875,-.025283936,-.6578545,-.33435103,0,0,0,0,0
1070,0,0,-.031755123,.8882283,-.75782382,-.31191942,.003197656,-.96288168,-.35739332,-.40209481,.30572775,-.53064674,-1.6740606,.47639972,-.018574657,0,0,1,0,0
1071,0,1,-.54512978,1.4217957,-.38596994,-.25259131,-.22733124,-.69002688,1.6681976,1.3599675,-.49789891,.23588403,1.6049422,1.7716347,-.40727258,0,0,0,0,1
1072,1,1,-.035321567,.82359284,-.63583243,-.023639275,-.43118718,-.25114152,-.39594141,.9111945,-.52859443,-1.2557108,.016342493,-1.4231018,-.58636618,0,0,0,0,1
1073,1,1,-.55926061,.27875376,.035137996,-.3026005,1.5756831,-1.1110946,2.1520698,-.38723215,-.3148165,.1752781,-.65106267,-.91569197,-.40493515,0,0,0,0,0
1074,0,1,-.13843335,.084688768,-.083909221,-.049587075,-.67369562,.045115784,-.27360532,-.28146291,-.51524782,1.4990383,2.1741469,-1.4868258,-.058662407,0,0,0,0,0
1075,0,0,-.11483251,-.80990362,.036132962,.015822612,.11127409,1.3884134,-.35906509,-.61007595,-.50730234,1.1541926,.65274751,.19368586,-.51460791,0,0,0,0,0
1076,1,0,-.34696645,-.52874935,-.58354688,-.27669516,-1.0295128,1.6195418,-.56212056,-.067255601,-.20888449,-.70128089,-.55720347,.46108228,-.00082302594,0,0,0,0,0
1077,0,0,.24177484,-.76938915,-.37537897,-.03080759,-.061537396,-.4422892,-.020449188,-.24219294,-.23651521,.0084631257,-.60491508,-.94940495,.38644499,0,0,0,0,0
1078,0,1,-.10408146,-.54520649,-.075544558,-.21013112,-.51656789,.49580154,-.42109668,-.54419947,-.50693053,.19181177,-.087410867,.19517788,-.11864403,0,0,1,0,0
1079,1,1,.93459618,-1.3255122,2.06689,-.0024179162,.0069223573,.076987229,-.32814354,-.48450845,-.19951676,.60927975,.86572438,-.35408831,-.20098627,0,0,0,0,0
1080,1,0,-.59115553,-.33896667,1.6780174,-.18634936,-.20016894,-.57631093,.90348971,-.38919255,-.25723979,.26111844,-.17692465,.89915186,-.01936873,0,0,0,0,0
1081,0,1,-.28043005,.37047148,-.72615695,-.25714955,.52240735,-.2447103,-.11502791,-.24871297,-.096665107,.21668321,1.4470658,.33376706,-.56302643,0,0,0,1,0
1082,1,0,-.16015002,-1.5229807,-.24685496,-.017776981,.016367041,3.6918619,-.46432254,-.055990182,-.22967258,-.78741187,.030464418,-.4561016,-.32541534,0,0,0,0,0
1083,1,1,-.40832722,-2.7557383,-.56369942,-.086449005,-.73476845,1.3748763,-.037576515,-.40975142,-.16678727,-.25082272,-.2653608,-.58972812,3.7784472,0,0,0,0,0
1084,0,0,-.082351699,.18346176,-.42276388,-.19485332,1.9420422,-.51824135,-.038645975,-.5053342,-.1626669,.066190325,.66753221,2.5010898,-.2849651,0,0,1,0,0
1085,0,1,-.38588279,1.3540562,-.67636639,.66154665,-.21477777,-.39154276,.47358412,.50109571,-.21744889,-.14903949,-.30137691,-.19964592,-.18498076,0,0,0,0,1
1086,1,1,-.36666501,-.21923138,.068975955,-.16787986,-.26247224,-1.2294935,-.33235884,-.2742103,-.39851174,-.19547985,-.4950361,-1.2629901,-.52919585,0,0,0,0,0
1087,1,0,-.17037407,.057614632,2.3511069,-.082692452,.89183897,.51244116,-.61944479,-.1132689,-.25755244,1.0697678,-.24178736,-1.071604,-.14350906,0,0,0,0,0
1088,0,0,-.38381171,.42987388,-.68711954,-.044044115,-.0010122478,-.50387996,1.5308741,-.2732645,1.5552723,.069395803,-.45808792,1.3983864,1.3638024,0,0,0,0,0
1089,1,0,3.872566,-2.4977014,.32834169,-.12076893,-.51258606,.65258348,-.18502575,-.39252248,-.48317885,-.23059078,-1.717216,-1.3965755,-.22218049,0,0,0,0,0
1090,0,1,-.42843148,.17681682,-.36127809,-.023403389,-.87046069,-.21770781,-.49234506,3.4345574,-.19659039,-.46136582,.53782374,-.59694171,-.22723033,0,0,0,0,0
1091,1,1,-.10517729,1.3728707,-.80782354,-.038440693,-.12358677,1.1018745,-.30963272,-.078601442,-.14937696,-.27037269,-1.875798,.88572109,-.2926805,0,0,0,1,0
1092,0,0,-.16308671,1.3726825,-.19070651,-.080050841,-.38781008,-.23550242,-.49424496,-.49294192,-.29400861,-.0306857,-.93284762,.87250578,-.34669665,0,1,0,0,1
1093,1,1,9.5675783,-2.3399127,1.5318414,-.24894974,.082167581,2.3913171,-.21677443,-.3917821,-.32775718,-1.2167094,-.04529921,-.052681651,-.30403915,0,0,0,0,0
1094,0,1,-.25181851,2.0143056,-.70117003,1.0708463,.0064584124,-.26825333,1.1447165,.76579458,.3616029,.42198396,2.607106,1.7206085,-.44704258,0,0,0,0,0
1095,1,0,-.55137444,-1.7541128,-.14035963,-.070616886,-.79103369,.77979618,-.5951072,-.20296216,-.44287941,1.0431749,1.0717809,.15397108,-.006995908,0,0,0,0,0
1096,0,0,-.33270133,.27900758,.97531712,-.034568027,3.8784256,-1.2869442,1.2539815,-.21713459,-.49430051,2.3813031,.22166905,-.58796608,.01396648,0,0,0,0,0
1097,1,1,-.55227619,.04504839,-.46169651,.020057119,-.24668959,-.46422368,-.55845833,-.13942195,2.6427507,-1.2861812,-.23682559,.36016336,3.8132966,0,0,0,0,0
1098,1,0,-.46565852,.24271594,-.20212641,-.23426664,-.50598049,-.52759296,-.31712165,-.10938059,1.6344893,-.094771922,.022213697,.022330958,-.24617247,1,0,0,0,0
1099,0,1,-.44206917,.15623698,-.34323052,-.31121561,.007612186,-.7111814,-.55035526,-.2030777,-.025308719,-1.5202787,.14756168,.0085889604,-.33201444,0,1,0,0,0
1100,0,0,-.58751005,1.9162583,-.11945497,-.031606369,-.08505892,-.10209222,-.30267575,-.30212492,4.388382,.5744164,-.74683052,1.5571856,.022858486,1,0,0,0,0
1101,1,0,-.23967685,-1.0114683,-.6919533,-.12064727,-.44726315,3.4082267,-.65593052,-.071467355,-.035403453,.97670537,-.14787698,-.91339827,-.27600923,1,0,0,0,0
1102,0,1,-.28339323,1.598996,-.40356237,-.19678973,-.98464018,-.22198483,-.60271889,-.36003006,-.15191558,-1.4936779,-1.8653361,-.50540864,-.060621008,0,0,1,0,0
1103,1,1,1.6793069,-1.5561985,.18716508,-.33554754,-.38192517,1.148174,-.14190218,-.097129107,-.15712845,-.83869106,-.81789756,.0038879057,-.59297121,0,0,0,0,0
1104,0,0,-.3537159,.25425872,-.5104804,-.044738717,-.2917594,-1.0621283,-.20618188,.57627016,3.1184442,-.2217889,.20097286,.61133814,-.09093219,1,0,0,0,1
1105,1,1,-.25435203,-.32035521,-.053023491,-.10364568,.036125965,-.93054235,-.23879997,-.24508242,.67472553,.86165488,1.2988584,-.5411365,-.24417692,0,0,0,1,1
1106,0,1,.27403447,1.0122839,-.79333693,-.27251142,-.30519122,-.57246238,.10490322,-.30381316,-.26540217,.0081460783,-.13370368,1.1673816,4.2449703,0,0,0,0,0
1107,1,0,-.073480248,-.45410761,.68923998,-.22258413,1.0933143,.50070751,-.34927085,-.47226667,-.48691091,.90590835,.15686531,-.032769393,-.36870837,0,0,0,0,1
1108,0,0,-.44836971,.72139049,-.045932434,-.078178212,-.67238021,-.57646638,.016534828,-.35635996,-.29443169,1.3885494,-.13310973,-.31483889,-.36943635,0,0,0,0,1
1109,1,0,-.33327141,-.12687679,-.68626267,-.32230791,-.42809749,1.3416917,-.26545018,-.30172476,-.40564418,-.46470976,-.67707002,-1.0155805,-.29822576,0,0,0,1,0
1110,1,1,.040999722,-.11188311,-.31540149,-.095871113,-.81312847,.025266318,-.17641605,-.59950638,-.49984241,-.87380075,-.82607025,-1.4380562,-.51882845,0,0,0,0,0
1111,0,1,-.36814186,.10069011,-.13516052,-.28092784,.88304257,-.9825505,2.7532578,.89425427,-.29669273,2.833338,1.0609295,-.90250033,-.59506226,0,0,0,0,0
1112,0,0,-.31081805,.68603969,-.046680219,1.2250264,.82780159,-.40241185,-.020118259,-.36216435,-.35659444,-.31718779,1.1508516,-.98663568,-.015006992,1,0,0,0,0
1113,0,0,-.40462434,.05524921,-.81500548,-.19323388,-.01485325,-1.2763989,-.53332597,-.37206212,-.52118951,-.017611163,-.82434899,-1.0881517,2.229996,0,0,0,0,0
1114,0,1,-.42292529,1.5105147,-.48005721,-.014066148,.10563939,-.37923327,-.31260872,-.47863901,.90716642,-.16943313,-.48655379,.028248036,-.05779719,0,0,0,0,0
1115,1,1,-.54941666,-.92043775,2.0742512,-.12796943,3.2417789,-.85043293,-.15324643,-.19360648,1.375968,.79112297,.034344491,.66119426,-.51709539,0,0,0,0,0
1116,1,0,.53403938,.2290712,.36043969,-.017572366,.0050677881,.0408803,-.10880666,-.35541642,-.41708496,-.31560817,-1.5010971,.45431855,-.54847711,0,0,0,0,0
1117,1,0,-.12174629,-.12143304,1.6327442,-.15188836,.29930589,2.0219569,-.053974606,-.049039472,-.44012138,1.6057949,.015414911,-1.4428128,-.029552074,0,0,0,0,0
1118,1,1,-.34329122,-2.0718877,-.3633343,-.011704471,-.79201281,.15773357,-.6458838,-.54727626,-.37290263,-1.5177531,-.4918541,-.033457059,-.58916992,0,0,0,0,0
1119,0,1,-.12548888,-.65396047,-.34290341,-.014496484,-.44180569,.57937151,-.57738042,-.41018596,-.22251508,1.6746184,1.9077965,-1.4057616,-.42909235,0,0,1,0,0
