year,economy,economycode,regionwb,female,age,educ,inc_q,urbanicity,account,merchantpay_dig,pay_utilities,anydigpayment,internet_use,con1
2024,South Africa,ZAF,Sub-Saharan Africa (excluding high income),0,28,2,4.0,1.0,1,0.0,4,0.0,1,1.0
2024,Costa Rica,CRI,Latin America & Caribbean (excluding high income),1,70,1,3.0,1.0,1,0.0,1,1.0,1,1.0
2024,Croatia,HRV,High income,1,27,3,5.0,1.0,1,1.0,4,1.0,1,1.0
2024,Uzbekistan,UZB,Europe & Central Asia (excluding high income),1,65,2,2.0,0.0,1,1.0,2,1.0,0,0.0
2024,South Africa,ZAF,Sub-Saharan Africa (excluding high income),1,15,2,1.0,0.0,1,0.0,4,0.0,0,0.0
2024,Moldova,MDA,Europe & Central Asia (excluding high income),1,45,2,1.0,1.0,1,0.0,3,1.0,1,1.0
2024,Tajikistan,TJK,Europe & Central Asia (excluding high income),1,47,1,5.0,0.0,0,0.0,2,0.0,0,0.0
2024,Mongolia,MNG,East Asia & Pacific (excluding high income),1,77,2,2.0,0.0,1,1.0,1,1.0,0,1.0
2024,Moldova,MDA,Europe & Central Asia (excluding high income),1,62,2,1.0,0.0,1,0.0,2,1.0,1,1.0
2024,Eswatini,SWZ,Sub-Saharan Africa (excluding high income),0,20,2,4.0,0.0,1,1.0,1,1.0,1,1.0
2024,Madagascar,MDG,Sub-Saharan Africa (excluding high income),1,21,1,3.0,0.0,1,0.0,4,1.0,0,1.0
2024,India,IND,South Asia,1,36,1,3.0,1.0,1,0.0,4,0.0,1,0.0
2024,Romania,ROU,High income,0,72,1,5.0,0.0,0,0.0,4,0.0,0,0.0
2024,Cambodia,KHM,East Asia & Pacific (excluding high income),0,70,1,1.0,0.0,0,0.0,4,0.0,1,1.0
2024,Niger,NER,Sub-Saharan Africa (excluding high income),0,22,2,2.0,1.0,0,0.0,4,0.0,0,1.0
2024,Niger,NER,Sub-Saharan Africa (excluding high income),1,39,1,2.0,0.0,0,0.0,4,0.0,0,1.0
2024,Montenegro,MNE,Europe & Central Asia (excluding high income),1,57,2,3.0,1.0,1,0.0,4,1.0,0,0.0
2024,Argentina,ARG,Latin America & Caribbean (excluding high income),0,16,2,5.0,1.0,1,1.0,4,1.0,1,1.0
2024,Cambodia,KHM,East Asia & Pacific (excluding high income),0,18,1,1.0,0.0,1,1.0,4,1.0,1,1.0
2024,Ethiopia,ETH,Sub-Saharan Africa (excluding high income),0,18,2,5.0,0.0,1,0.0,4,0.0,1,1.0
2024,Ethiopia,ETH,Sub-Saharan Africa (excluding high income),1,17,2,2.0,0.0,1,0.0,4,0.0,1,1.0
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),1,28,2,4.0,0.0,1,0.0,4,1.0,1,1.0
2024,Togo,TGO,Sub-Saharan Africa (excluding high income),1,22,2,1.0,0.0,1,0.0,1,1.0,1,1.0
2024,Nigeria,NGA,Sub-Saharan Africa (excluding high income),0,40,2,2.0,1.0,1,0.0,4,0.0,1,1.0
2024,Kyrgyz Republic,KGZ,Europe & Central Asia (excluding high income),1,73,2,3.0,0.0,1,0.0,2,1.0,1,1.0
2024,South Africa,ZAF,Sub-Saharan Africa (excluding high income),0,55,2,1.0,1.0,0,0.0,4,0.0,0,1.0
2024,Sri Lanka,LKA,South Asia,1,20,2,4.0,0.0,1,0.0,2,0.0,1,1.0
2024,"Congo, Dem. Rep.",COD,Sub-Saharan Africa (excluding high income),0,50,3,3.0,1.0,1,0.0,4,1.0,0,1.0
2024,Georgia,GEO,Europe & Central Asia (excluding high income),1,64,3,4.0,1.0,1,0.0,4,1.0,0,1.0
2024,Sierra Leone,SLE,Sub-Saharan Africa (excluding high income),1,20,1,3.0,0.0,0,0.0,4,0.0,1,1.0
2024,Paraguay,PRY,Latin America & Caribbean (excluding high income),1,35,2,5.0,1.0,0,0.0,2,0.0,1,1.0
2024,Paraguay,PRY,Latin America & Caribbean (excluding high income),0,38,2,4.0,0.0,1,0.0,2,1.0,1,1.0
2024,India,IND,South Asia,0,50,1,4.0,0.0,1,0.0,4,1.0,1,1.0
2024,Guinea,GIN,Sub-Saharan Africa (excluding high income),0,30,1,2.0,0.0,0,0.0,2,0.0,0,1.0
2024,Colombia,COL,Latin America & Caribbean (excluding high income),0,60,1,3.0,0.0,0,0.0,2,0.0,0,1.0
2024,Madagascar,MDG,Sub-Saharan Africa (excluding high income),1,22,2,5.0,1.0,1,0.0,2,1.0,1,1.0
2024,Thailand,THA,East Asia & Pacific (excluding high income),1,62,1,1.0,0.0,1,0.0,2,1.0,1,1.0
2024,Cameroon,CMR,Sub-Saharan Africa (excluding high income),1,40,1,1.0,1.0,0,0.0,4,0.0,0,0.0
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),1,62,1,5.0,1.0,1,0.0,2,0.0,0,1.0
2024,Malawi,MWI,Sub-Saharan Africa (excluding high income),0,55,1,4.0,0.0,1,0.0,1,1.0,1,1.0
2024,Brazil,BRA,Latin America & Caribbean (excluding high income),1,76,3,5.0,0.0,1,0.0,2,0.0,0,1.0
2024,Bolivia,BOL,Latin America & Caribbean (excluding high income),0,29,2,5.0,0.0,0,0.0,4,0.0,1,1.0
2024,El Salvador,SLV,Latin America & Caribbean (excluding high income),1,77,1,4.0,0.0,1,0.0,4,0.0,0,0.0
2024,West Bank and Gaza,PSE,Middle East & North Africa (excluding high income),1,28,2,2.0,0.0,0,0.0,4,0.0,1,1.0
2024,Romania,ROU,High income,0,70,1,4.0,0.0,1,1.0,3,1.0,1,1.0
2024,Brazil,BRA,Latin America & Caribbean (excluding high income),1,67,1,4.0,1.0,1,1.0,1,1.0,1,1.0
2024,Argentina,ARG,Latin America & Caribbean (excluding high income),1,24,2,3.0,1.0,1,1.0,1,1.0,1,1.0
2024,Guatemala,GTM,Latin America & Caribbean (excluding high income),0,20,2,3.0,0.0,0,0.0,4,0.0,1,1.0
2024,Namibia,NAM,Sub-Saharan Africa (excluding high income),0,23,2,4.0,0.0,1,1.0,4,1.0,1,1.0
2024,Costa Rica,CRI,Latin America & Caribbean (excluding high income),1,19,3,4.0,1.0,1,1.0,3,1.0,1,1.0
2024,Guatemala,GTM,Latin America & Caribbean (excluding high income),1,47,3,1.0,1.0,1,0.0,2,1.0,1,1.0
2024,Uganda,UGA,Sub-Saharan Africa (excluding high income),0,24,2,5.0,0.0,1,0.0,2,1.0,1,1.0
2024,Iraq,IRQ,Middle East & North Africa (excluding high income),0,20,2,2.0,1.0,1,1.0,1,1.0,1,1.0
2024,Costa Rica,CRI,Latin America & Caribbean (excluding high income),0,66,2,3.0,1.0,1,1.0,1,1.0,1,1.0
2024,Turkiye,TUR,Europe & Central Asia (excluding high income),0,26,3,5.0,1.0,1,1.0,1,1.0,1,1.0
2024,Chad,TCD,Sub-Saharan Africa (excluding high income),0,32,1,2.0,0.0,0,0.0,4,0.0,0,0.0
2024,India,IND,South Asia,0,18,2,3.0,0.0,1,1.0,1,1.0,1,1.0
2024,Namibia,NAM,Sub-Saharan Africa (excluding high income),1,49,2,4.0,0.0,1,1.0,1,1.0,1,1.0
2024,"Congo, Rep.",COG,Sub-Saharan Africa (excluding high income),1,48,1,4.0,1.0,0,0.0,4,0.0,1,1.0
2024,El Salvador,SLV,Latin America & Caribbean (excluding high income),1,71,1,2.0,0.0,0,0.0,2,0.0,1,1.0
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),0,18,2,2.0,1.0,0,0.0,4,0.0,1,1.0
2024,Bosnia and Herzegovina,BIH,Europe & Central Asia (excluding high income),0,31,3,5.0,0.0,1,1.0,2,1.0,1,1.0
2024,Cote d'Ivoire,CIV,Sub-Saharan Africa (excluding high income),0,27,2,4.0,1.0,1,1.0,4,1.0,1,1.0
2024,India,IND,South Asia,1,15,1,1.0,0.0,1,0.0,4,0.0,0,0.0
2024,Nigeria,NGA,Sub-Saharan Africa (excluding high income),1,25,1,2.0,0.0,1,1.0,4,1.0,1,1.0
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),1,45,2,2.0,1.0,1,1.0,2,1.0,0,1.0
2024,"Gambia, The",GMB,Sub-Saharan Africa (excluding high income),1,22,1,1.0,1.0,0,0.0,4,0.0,0,0.0
2024,El Salvador,SLV,Latin America & Caribbean (excluding high income),1,28,2,2.0,0.0,0,0.0,2,0.0,1,1.0
2024,North Macedonia,MKD,Europe & Central Asia (excluding high income),1,53,2,5.0,1.0,1,1.0,1,1.0,1,1.0
2024,Kyrgyz Republic,KGZ,Europe & Central Asia (excluding high income),0,24,2,5.0,1.0,1,1.0,4,1.0,1,1.0
2024,Zimbabwe,ZWE,Sub-Saharan Africa (excluding high income),1,54,1,1.0,0.0,0,0.0,4,0.0,0,0.0
2024,Montenegro,MNE,Europe & Central Asia (excluding high income),0,67,2,2.0,0.0,1,0.0,4,1.0,1,0.0
2024,Niger,NER,Sub-Saharan Africa (excluding high income),0,25,1,4.0,0.0,0,0.0,4,0.0,0,0.0
2024,Kosovo,XKX,Europe & Central Asia (excluding high income),1,46,1,2.0,1.0,1,0.0,4,1.0,1,1.0
2024,Ecuador,ECU,Latin America & Caribbean (excluding high income),1,40,2,5.0,1.0,1,1.0,1,1.0,1,1.0
2024,Serbia,SRB,Europe & Central Asia (excluding high income),1,77,2,2.0,0.0,0,0.0,2,0.0,0,1.0
2024,Indonesia,IDN,East Asia & Pacific (excluding high income),0,38,3,5.0,0.0,1,0.0,2,1.0,1,1.0
2024,West Bank and Gaza,PSE,Middle East & North Africa (excluding high income),1,36,3,2.0,0.0,1,0.0,2,1.0,1,1.0
2024,Tunisia,TUN,Middle East & North Africa (excluding high income),0,58,2,2.0,1.0,1,0.0,2,1.0,1,1.0
2024,West Bank and Gaza,PSE,Middle East & North Africa (excluding high income),0,40,3,3.0,0.0,1,0.0,2,1.0,1,1.0
2024,Kyrgyz Republic,KGZ,Europe & Central Asia (excluding high income),1,36,2,2.0,0.0,0,0.0,2,0.0,1,1.0
2024,Gabon,GAB,Sub-Saharan Africa (excluding high income),0,23,2,3.0,0.0,1,0.0,4,1.0,1,1.0
2024,Mongolia,MNG,East Asia & Pacific (excluding high income),1,30,2,2.0,1.0,1,1.0,1,1.0,1,1.0
2024,India,IND,South Asia,0,67,1,2.0,0.0,1,0.0,4,1.0,0,1.0
2024,Argentina,ARG,Latin America & Caribbean (excluding high income),1,62,1,3.0,1.0,1,0.0,4,0.0,1,0.0
2024,Mongolia,MNG,East Asia & Pacific (excluding high income),1,33,2,3.0,1.0,1,1.0,4,1.0,1,1.0
2024,Croatia,HRV,High income,0,26,2,1.0,0.0,1,1.0,4,1.0,1,1.0
2024,Zimbabwe,ZWE,Sub-Saharan Africa (excluding high income),0,47,2,4.0,1.0,1,0.0,4,1.0,1,1.0
2024,Guatemala,GTM,Latin America & Caribbean (excluding high income),1,61,1,3.0,0.0,1,0.0,4,0.0,1,1.0
2024,Malaysia,MYS,East Asia & Pacific (excluding high income),1,20,2,2.0,1.0,1,1.0,4,1.0,1,1.0
2024,Morocco,MAR,Middle East & North Africa (excluding high income),0,54,1,2.0,0.0,0,0.0,2,0.0,0,1.0
2024,Niger,NER,Sub-Saharan Africa (excluding high income),0,70,2,5.0,1.0,1,0.0,1,1.0,0,1.0
2024,Albania,ALB,Europe & Central Asia (excluding high income),0,32,3,5.0,0.0,1,1.0,2,1.0,1,1.0
2024,Senegal,SEN,Sub-Saharan Africa (excluding high income),0,25,2,4.0,1.0,1,1.0,1,1.0,1,1.0
2024,Brazil,BRA,Latin America & Caribbean (excluding high income),0,32,2,4.0,1.0,1,0.0,2,1.0,1,1.0
2024,Mali,MLI,Sub-Saharan Africa (excluding high income),0,35,2,5.0,1.0,1,0.0,4,1.0,1,1.0
2024,Bangladesh,BGD,South Asia,0,64,1,1.0,0.0,0,0.0,4,0.0,0,1.0
2024,Eswatini,SWZ,Sub-Saharan Africa (excluding high income),0,27,2,5.0,0.0,1,1.0,1,1.0,1,1.0
2024,Indonesia,IDN,East Asia & Pacific (excluding high income),1,44,2,1.0,0.0,1,0.0,2,1.0,0,1.0
2024,Malaysia,MYS,East Asia & Pacific (excluding high income),1,40,3,2.0,0.0,1,1.0,4,1.0,1,1.0
2024,Guinea,GIN,Sub-Saharan Africa (excluding high income),0,35,3,5.0,0.0,1,0.0,4,1.0,1,1.0
2024,Bulgaria,BGR,Europe & Central Asia (excluding high income),1,47,2,1.0,0.0,1,0.0,2,1.0,1,0.0
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),1,55,1,5.0,1.0,0,0.0,2,0.0,0,0.0
2024,"Venezuela, RB",VEN,Latin America & Caribbean (excluding high income),0,19,2,5.0,1.0,0,0.0,4,0.0,1,1.0
2024,Morocco,MAR,Middle East & North Africa (excluding high income),1,36,3,5.0,1.0,1,1.0,4,1.0,1,1.0
2024,Tunisia,TUN,Middle East & North Africa (excluding high income),0,52,2,4.0,1.0,1,0.0,2,1.0,0,1.0
2024,Romania,ROU,High income,1,37,1,2.0,0.0,1,1.0,2,1.0,1,1.0
2024,Armenia,ARM,Europe & Central Asia (excluding high income),1,29,2,1.0,1.0,1,1.0,1,1.0,1,1.0
2024,Togo,TGO,Sub-Saharan Africa (excluding high income),1,17,2,1.0,0.0,0,0.0,4,0.0,0,0.0
2024,Cote d'Ivoire,CIV,Sub-Saharan Africa (excluding high income),1,19,2,5.0,1.0,1,1.0,4,1.0,1,1.0
2024,Kyrgyz Republic,KGZ,Europe & Central Asia (excluding high income),1,42,2,2.0,0.0,1,1.0,1,1.0,1,1.0
2024,Kenya,KEN,Sub-Saharan Africa (excluding high income),0,30,2,1.0,0.0,0,0.0,4,0.0,0,1.0
2024,Madagascar,MDG,Sub-Saharan Africa (excluding high income),1,36,2,2.0,0.0,0,0.0,4,0.0,0,0.0
2024,Iraq,IRQ,Middle East & North Africa (excluding high income),1,18,1,2.0,1.0,1,0.0,2,1.0,1,1.0
2024,Zimbabwe,ZWE,Sub-Saharan Africa (excluding high income),0,54,1,5.0,0.0,0,0.0,4,0.0,0,1.0
2024,Cambodia,KHM,East Asia & Pacific (excluding high income),1,45,1,2.0,0.0,0,0.0,2,0.0,1,1.0
2024,South Africa,ZAF,Sub-Saharan Africa (excluding high income),0,35,3,5.0,0.0,1,1.0,4,1.0,1,1.0
2024,Guatemala,GTM,Latin America & Caribbean (excluding high income),0,40,1,3.0,0.0,0,0.0,2,0.0,1,1.0
2024,Bulgaria,BGR,Europe & Central Asia (excluding high income),0,67,2,1.0,1.0,1,1.0,1,1.0,1,1.0
2024,Nepal,NPL,South Asia,0,72,1,2.0,0.0,1,0.0,4,1.0,0,0.0
2024,India,IND,South Asia,0,62,1,1.0,0.0,1,0.0,4,0.0,0,1.0
2024,India,IND,South Asia,1,30,1,2.0,0.0,1,0.0,4,0.0,1,1.0
2024,Poland,POL,High income,1,30,3,5.0,1.0,1,1.0,1,1.0,1,1.0
2024,Albania,ALB,Europe & Central Asia (excluding high income),1,51,1,4.0,0.0,0,0.0,2,0.0,1,1.0
2024,Viet Nam,VNM,East Asia & Pacific (excluding high income),1,49,2,1.0,0.0,0,0.0,2,0.0,1,1.0
2024,"Congo, Dem. Rep.",COD,Sub-Saharan Africa (excluding high income),0,42,2,3.0,0.0,0,0.0,4,0.0,0,0.0
2024,Albania,ALB,Europe & Central Asia (excluding high income),0,28,3,5.0,0.0,1,0.0,2,1.0,1,1.0
2024,Bulgaria,BGR,Europe & Central Asia (excluding high income),1,81,3,3.0,0.0,0,0.0,2,0.0,0,1.0
2024,Niger,NER,Sub-Saharan Africa (excluding high income),0,52,1,4.0,0.0,0,0.0,4,0.0,0,0.0
2024,Zimbabwe,ZWE,Sub-Saharan Africa (excluding high income),1,29,2,2.0,0.0,1,0.0,4,1.0,1,1.0
2024,Dominican Republic,DOM,Latin America & Caribbean (excluding high income),0,44,3,4.0,1.0,1,0.0,2,1.0,1,1.0
2024,Morocco,MAR,Middle East & North Africa (excluding high income),0,43,1,1.0,0.0,1,0.0,4,1.0,1,1.0
2024,India,IND,South Asia,0,23,1,2.0,0.0,1,0.0,4,0.0,0,1.0
2024,Tunisia,TUN,Middle East & North Africa (excluding high income),1,58,2,3.0,1.0,0,0.0,4,0.0,1,1.0
2024,West Bank and Gaza,PSE,Middle East & North Africa (excluding high income),0,54,2,1.0,0.0,1,0.0,2,0.0,1,1.0
2024,Mexico,MEX,Latin America & Caribbean (excluding high income),1,69,1,4.0,1.0,1,0.0,2,1.0,0,0.0
2024,Mauritania,MRT,Sub-Saharan Africa (excluding high income),0,32,2,3.0,0.0,1,0.0,4,1.0,1,1.0
2024,Brazil,BRA,Latin America & Caribbean (excluding high income),1,40,2,1.0,0.0,1,0.0,2,1.0,1,1.0
2024,Uzbekistan,UZB,Europe & Central Asia (excluding high income),1,33,2,4.0,0.0,0,0.0,4,0.0,1,1.0
2024,West Bank and Gaza,PSE,Middle East & North Africa (excluding high income),0,20,2,2.0,0.0,0,0.0,4,0.0,1,1.0
2024,Liberia,LBR,Sub-Saharan Africa (excluding high income),1,44,1,2.0,1.0,0,0.0,4,0.0,0,0.0
2024,Bolivia,BOL,Latin America & Caribbean (excluding high income),0,70,1,1.0,0.0,1,0.0,2,1.0,0,0.0
2024,"Congo, Dem. Rep.",COD,Sub-Saharan Africa (excluding high income),1,39,2,2.0,0.0,1,0.0,4,1.0,0,1.0
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),0,37,2,4.0,0.0,1,0.0,4,1.0,1,1.0
2024,Azerbaijan,AZE,Europe & Central Asia (excluding high income),1,53,3,3.0,0.0,1,0.0,2,1.0,1,1.0
2024,Kenya,KEN,Sub-Saharan Africa (excluding high income),0,22,2,4.0,0.0,1,1.0,1,1.0,1,1.0
2024,Malaysia,MYS,East Asia & Pacific (excluding high income),1,51,2,4.0,1.0,1,1.0,1,1.0,1,1.0
2024,Viet Nam,VNM,East Asia & Pacific (excluding high income),1,28,2,3.0,1.0,1,1.0,1,1.0,1,1.0
2024,Moldova,MDA,Europe & Central Asia (excluding high income),1,51,2,1.0,0.0,1,1.0,1,1.0,1,1.0
2024,"Egypt, Arab Rep.",EGY,Middle East & North Africa (excluding high income),1,25,2,4.0,1.0,0,0.0,2,0.0,1,1.0
2024,"Gambia, The",GMB,Sub-Saharan Africa (excluding high income),0,47,1,2.0,1.0,1,0.0,2,1.0,1,1.0
2024,Costa Rica,CRI,Latin America & Caribbean (excluding high income),1,79,3,4.0,0.0,1,0.0,2,1.0,0,1.0
2024,Honduras,HND,Latin America & Caribbean (excluding high income),1,61,1,4.0,0.0,0,0.0,4,0.0,0,1.0
2024,North Macedonia,MKD,Europe & Central Asia (excluding high income),1,54,2,4.0,0.0,1,0.0,2,0.0,1,1.0
2024,Zambia,ZMB,Sub-Saharan Africa (excluding high income),1,30,2,2.0,1.0,1,0.0,4,1.0,0,1.0
2024,Dominican Republic,DOM,Latin America & Caribbean (excluding high income),1,45,2,3.0,1.0,1,1.0,4,1.0,1,1.0
2024,Tunisia,TUN,Middle East & North Africa (excluding high income),0,61,3,4.0,1.0,1,1.0,2,1.0,1,1.0
2024,Zimbabwe,ZWE,Sub-Saharan Africa (excluding high income),1,54,1,2.0,0.0,1,0.0,4,1.0,0,1.0
2024,Dominican Republic,DOM,Latin America & Caribbean (excluding high income),1,71,3,5.0,1.0,1,1.0,2,1.0,1,1.0
2024,Senegal,SEN,Sub-Saharan Africa (excluding high income),1,24,2,4.0,1.0,1,1.0,4,1.0,1,1.0
2024,Philippines,PHL,East Asia & Pacific (excluding high income),1,68,1,1.0,0.0,0,0.0,2,0.0,0,1.0
2024,India,IND,South Asia,0,38,1,4.0,0.0,1,0.0,4,0.0,1,1.0
2024,Mali,MLI,Sub-Saharan Africa (excluding high income),0,45,1,2.0,0.0,1,0.0,1,1.0,0,1.0
2024,Croatia,HRV,High income,1,55,2,4.0,0.0,1,1.0,4,1.0,1,1.0
2024,Croatia,HRV,High income,0,63,1,5.0,0.0,1,0.0,2,1.0,1,1.0
2024,Senegal,SEN,Sub-Saharan Africa (excluding high income),1,19,1,2.0,0.0,1,0.0,4,0.0,0,1.0
2024,Argentina,ARG,Latin America & Caribbean (excluding high income),1,61,3,3.0,1.0,1,1.0,1,1.0,1,1.0
2024,South Africa,ZAF,Sub-Saharan Africa (excluding high income),1,22,2,2.0,0.0,1,1.0,4,1.0,1,1.0
2024,Tanzania,TZA,Sub-Saharan Africa (excluding high income),1,30,1,3.0,0.0,1,0.0,4,1.0,0,0.0
2024,Azerbaijan,AZE,Europe & Central Asia (excluding high income),1,19,2,1.0,1.0,1,0.0,4,1.0,1,1.0
2024,Lebanon,LBN,Middle East & North Africa (excluding high income),1,40,2,3.0,1.0,0,0.0,4,0.0,1,1.0
2024,Bulgaria,BGR,Europe & Central Asia (excluding high income),1,68,3,4.0,0.0,1,1.0,3,1.0,1,1.0
2024,Armenia,ARM,Europe & Central Asia (excluding high income),1,54,2,4.0,0.0,1,0.0,2,0.0,0,1.0
2024,"Congo, Rep.",COG,Sub-Saharan Africa (excluding high income),0,54,1,4.0,0.0,0,0.0,4,0.0,0,1.0
2024,Argentina,ARG,Latin America & Caribbean (excluding high income),0,44,1,1.0,0.0,0,0.0,4,0.0,0,0.0
2024,Iraq,IRQ,Middle East & North Africa (excluding high income),1,28,2,3.0,0.0,0,0.0,4,0.0,1,1.0
2024,Sri Lanka,LKA,South Asia,0,16,2,3.0,0.0,0,0.0,4,0.0,1,1.0
2024,Chad,TCD,Sub-Saharan Africa (excluding high income),0,24,2,4.0,0.0,1,1.0,2,1.0,1,1.0
2024,Ecuador,ECU,Latin America & Caribbean (excluding high income),0,32,3,5.0,1.0,1,1.0,1,1.0,1,1.0
2024,Bulgaria,BGR,Europe & Central Asia (excluding high income),1,76,2,3.0,0.0,0,0.0,2,0.0,0,1.0
2024,India,IND,South Asia,0,34,2,4.0,0.0,1,0.0,4,0.0,1,1.0
2024,Eswatini,SWZ,Sub-Saharan Africa (excluding high income),0,42,2,4.0,0.0,1,0.0,4,1.0,1,1.0
2024,Nigeria,NGA,Sub-Saharan Africa (excluding high income),0,20,2,2.0,1.0,1,1.0,4,1.0,1,1.0
2024,Kyrgyz Republic,KGZ,Europe & Central Asia (excluding high income),1,34,2,2.0,0.0,1,0.0,1,1.0,1,1.0
2024,North Macedonia,MKD,Europe & Central Asia (excluding high income),0,31,2,5.0,0.0,1,1.0,1,1.0,1,1.0
2024,Pakistan,PAK,South Asia,0,40,1,4.0,0.0,0,0.0,2,0.0,1,1.0
2024,Ghana,GHA,Sub-Saharan Africa (excluding high income),0,25,2,2.0,0.0,0,0.0,4,0.0,0,1.0
2024,Namibia,NAM,Sub-Saharan Africa (excluding high income),0,38,3,1.0,0.0,1,1.0,4,1.0,0,1.0
2024,Senegal,SEN,Sub-Saharan Africa (excluding high income),0,25,1,4.0,1.0,1,1.0,1,1.0,1,1.0
2024,Sri Lanka,LKA,South Asia,0,18,2,4.0,0.0,0,0.0,5,0.0,1,1.0
2024,Kyrgyz Republic,KGZ,Europe & Central Asia (excluding high income),0,17,2,1.0,0.0,1,1.0,4,1.0,1,1.0
2024,India,IND,South Asia,1,32,2,2.0,0.0,1,0.0,2,1.0,0,1.0
2024,Cambodia,KHM,East Asia & Pacific (excluding high income),0,76,1,2.0,0.0,0,0.0,2,0.0,0,0.0
2024,Sierra Leone,SLE,Sub-Saharan Africa (excluding high income),0,17,1,4.0,0.0,0,0.0,4,0.0,0,0.0
2024,Lao PDR,LAO,East Asia & Pacific (excluding high income),0,42,3,3.0,0.0,0,0.0,4,0.0,1,1.0
2024,Nicaragua,NIC,Latin America & Caribbean (excluding high income),1,36,1,2.0,0.0,0,0.0,2,0.0,1,1.0
2024,Zambia,ZMB,Sub-Saharan Africa (excluding high income),0,15,1,2.0,0.0,0,0.0,4,0.0,0,0.0
2024,Malawi,MWI,Sub-Saharan Africa (excluding high income),0,45,2,5.0,1.0,1,0.0,2,1.0,0,1.0
2024,Cote d'Ivoire,CIV,Sub-Saharan Africa (excluding high income),1,16,2,1.0,1.0,1,0.0,4,1.0,0,1.0
2024,Malaysia,MYS,East Asia & Pacific (excluding high income),0,60,1,1.0,1.0,1,0.0,2,0.0,0,1.0
2024,Belize,BLZ,Latin America & Caribbean (excluding high income),1,29,1,2.0,0.0,1,0.0,4,1.0,1,1.0
2024,"Congo, Dem. Rep.",COD,Sub-Saharan Africa (excluding high income),1,27,2,4.0,1.0,1,0.0,4,1.0,1,1.0
2024,Zimbabwe,ZWE,Sub-Saharan Africa (excluding high income),0,17,2,2.0,0.0,0,0.0,4,0.0,0,0.0
2024,Argentina,ARG,Latin America & Caribbean (excluding high income),1,64,2,4.0,0.0,1,1.0,1,1.0,1,1.0
2024,Namibia,NAM,Sub-Saharan Africa (excluding high income),0,19,2,5.0,0.0,0,0.0,4,0.0,0,1.0
2024,Dominican Republic,DOM,Latin America & Caribbean (excluding high income),0,40,2,5.0,1.0,1,1.0,1,1.0,1,1.0
2024,West Bank and Gaza,PSE,Middle East & North Africa (excluding high income),0,42,2,5.0,0.0,1,1.0,1,1.0,1,1.0
2024,Togo,TGO,Sub-Saharan Africa (excluding high income),0,52,1,4.0,0.0,1,0.0,4,1.0,1,1.0
2024,Cameroon,CMR,Sub-Saharan Africa (excluding high income),1,28,1,1.0,0.0,0,0.0,4,0.0,0,0.0
2024,Sri Lanka,LKA,South Asia,1,32,2,1.0,0.0,0,0.0,4,0.0,0,1.0
2024,Kosovo,XKX,Europe & Central Asia (excluding high income),1,29,3,5.0,1.0,1,0.0,4,1.0,1,1.0
2024,Serbia,SRB,Europe & Central Asia (excluding high income),0,54,3,4.0,1.0,1,1.0,1,1.0,1,1.0
2024,Kosovo,XKX,Europe & Central Asia (excluding high income),1,67,2,4.0,1.0,1,0.0,2,1.0,0,0.0
2024,Bolivia,BOL,Latin America & Caribbean (excluding high income),0,24,2,2.0,1.0,0,0.0,2,0.0,1,1.0
2024,Romania,ROU,High income,0,38,2,1.0,0.0,0,0.0,4,0.0,1,1.0
2024,Montenegro,MNE,Europe & Central Asia (excluding high income),0,62,2,1.0,1.0,1,0.0,4,0.0,1,0.0
2024,Serbia,SRB,Europe & Central Asia (excluding high income),0,22,2,2.0,0.0,1,1.0,3,1.0,1,1.0
2024,Bangladesh,BGD,South Asia,1,50,1,5.0,1.0,0,0.0,4,0.0,0,1.0
2024,Cameroon,CMR,Sub-Saharan Africa (excluding high income),1,26,2,3.0,1.0,0,0.0,4,0.0,0,0.0
2024,"Congo, Rep.",COG,Sub-Saharan Africa (excluding high income),1,29,2,5.0,0.0,1,1.0,4,1.0,0,1.0
2024,Namibia,NAM,Sub-Saharan Africa (excluding high income),0,41,2,4.0,0.0,1,1.0,1,1.0,1,1.0
2024,Benin,BEN,Sub-Saharan Africa (excluding high income),1,24,2,5.0,1.0,1,0.0,2,1.0,1,1.0
2024,Mexico,MEX,Latin America & Caribbean (excluding high income),0,72,1,3.0,0.0,0,0.0,4,0.0,0,0.0
2024,Armenia,ARM,Europe & Central Asia (excluding high income),1,68,3,4.0,1.0,1,1.0,1,1.0,1,1.0
2024,Burkina Faso,BFA,Sub-Saharan Africa (excluding high income),0,25,1,2.0,0.0,0,0.0,3,0.0,0,1.0
2024,Nepal,NPL,South Asia,0,70,1,1.0,0.0,0,0.0,3,0.0,0,0.0
2024,Kazakhstan,KAZ,Europe & Central Asia (excluding high income),0,42,2,3.0,1.0,1,1.0,1,1.0,1,1.0
2024,Paraguay,PRY,Latin America & Caribbean (excluding high income),1,67,1,1.0,0.0,1,0.0,4,1.0,1,1.0
2024,Benin,BEN,Sub-Saharan Africa (excluding high income),1,18,1,1.0,0.0,0,0.0,4,0.0,0,0.0
